raceId,driverId,constructorId,points,constructor_points,grid,pit_stop_time,lap_consistency,last_ingested
439,84,25,0.0,0.0,22,2.5,0.95,2026-04-30 19:04:47
439,112,50,0.0,0.0,23,2.5,0.95,2026-04-30 19:04:47
439,188,53,0.0,0.0,19,2.5,0.95,2026-04-30 19:04:47
439,137,34,0.0,0.0,1,2.5,0.95,2026-04-30 19:04:47
439,170,34,0.0,0.0,9,2.5,0.95,2026-04-30 19:04:47
439,189,45,0.0,0.0,26,2.5,0.95,2026-04-30 19:04:47
439,176,21,0.0,2.0,16,2.5,0.95,2026-04-30 19:04:47
439,181,54,0.0,0.0,7,2.5,0.95,2026-04-30 19:04:47
439,105,6,0.0,6.0,13,2.5,0.95,2026-04-30 19:04:47
439,182,1,0.0,9.0,5,2.5,0.95,2026-04-30 19:04:47
439,172,3,0.0,0.0,15,2.5,0.95,2026-04-30 19:04:47
439,119,51,0.0,0.0,10,2.5,0.95,2026-04-30 19:04:47
439,95,32,0.0,4.0,18,2.5,0.95,2026-04-30 19:04:47
439,177,3,0.0,0.0,3,2.5,0.95,2026-04-30 19:04:47
439,175,4,0.0,3.0,14,2.5,0.95,2026-04-30 19:04:47
439,183,27,0.0,1.0,17,2.5,0.95,2026-04-30 19:04:47
439,160,45,0.0,0.0,0,2.5,0.95,2026-04-30 19:04:47
439,102,53,0.0,0.0,0,2.5,0.95,2026-04-30 19:04:47
440,182,1,9.0,9.0,9,2.5,0.95,2026-04-30 19:04:47
440,175,4,6.0,6.0,1,2.5,0.95,2026-04-30 19:04:47
440,95,32,4.0,6.0,6,2.5,0.95,2026-04-30 19:04:47
440,163,6,3.0,3.0,11,2.5,0.95,2026-04-30 19:04:47
440,173,32,2.0,6.0,2,2.5,0.95,2026-04-30 19:04:47
440,177,3,1.0,1.0,4,2.5,0.95,2026-04-30 19:04:47
440,117,1,0.0,9.0,5,2.5,0.95,2026-04-30 19:04:47
440,172,3,0.0,1.0,12,2.5,0.95,2026-04-30 19:04:47
440,170,34,0.0,0.0,17,2.5,0.95,2026-04-30 19:04:47
440,110,27,0.0,0.0,26,2.5,0.95,2026-04-30 19:04:47
440,123,21,0.0,0.0,14,2.5,0.95,2026-04-30 19:04:47
440,160,45,0.0,0.0,25,2.5,0.95,2026-04-30 19:04:47
440,156,50,0.0,0.0,21,2.5,0.95,2026-04-30 19:04:47
440,84,25,0.0,0.0,23,2.5,0.95,2026-04-30 19:04:47
440,184,52,0.0,0.0,24,2.5,0.95,2026-04-30 19:04:47
440,118,4,0.0,6.0,7,2.5,0.95,2026-04-30 19:04:47
440,176,21,0.0,0.0,19,2.5,0.95,2026-04-30 19:04:47
440,158,51,0.0,0.0,16,2.5,0.95,2026-04-30 19:04:47
440,102,53,0.0,0.0,13,2.5,0.95,2026-04-30 19:04:47
440,105,6,0.0,3.0,10,2.5,0.95,2026-04-30 19:04:47
440,188,53,0.0,0.0,18,2.5,0.95,2026-04-30 19:04:47
440,119,51,0.0,0.0,15,2.5,0.95,2026-04-30 19:04:47
440,137,34,0.0,0.0,3,2.5,0.95,2026-04-30 19:04:47
440,185,25,0.0,0.0,20,2.5,0.95,2026-04-30 19:04:47
440,181,54,0.0,0.0,8,2.5,0.95,2026-04-30 19:04:47
440,112,50,0.0,0.0,22,2.5,0.95,2026-04-30 19:04:47
441,117,1,4.5,4.5,1,2.5,0.95,2026-04-30 19:04:47
441,102,53,3.0,3.0,13,2.5,0.95,2026-04-30 19:04:47
441,163,6,2.0,2.5,3,2.5,0.95,2026-04-30 19:04:47
441,177,3,1.5,1.5,10,2.5,0.95,2026-04-30 19:04:47
441,173,32,1.0,1.0,11,2.5,0.95,2026-04-30 19:04:47
441,105,6,0.5,2.5,4,2.5,0.95,2026-04-30 19:04:47
441,160,45,0.0,0.0,19,2.5,0.95,2026-04-30 19:04:47
441,172,3,0.0,1.5,16,2.5,0.95,2026-04-30 19:04:47
441,185,25,0.0,0.0,20,2.5,0.95,2026-04-30 19:04:47
441,119,51,0.0,0.0,14,2.5,0.95,2026-04-30 19:04:47
441,182,1,0.0,4.5,8,2.5,0.95,2026-04-30 19:04:47
441,181,54,0.0,0.0,12,2.5,0.95,2026-04-30 19:04:47
441,95,32,0.0,1.0,2,2.5,0.95,2026-04-30 19:04:47
441,137,34,0.0,0.0,9,2.5,0.95,2026-04-30 19:04:47
441,183,27,0.0,0.0,17,2.5,0.95,2026-04-30 19:04:47
441,190,34,0.0,0.0,15,2.5,0.95,2026-04-30 19:04:47
441,188,53,0.0,3.0,18,2.5,0.95,2026-04-30 19:04:47
441,118,4,0.0,0.0,5,2.5,0.95,2026-04-30 19:04:47
441,175,4,0.0,0.0,6,2.5,0.95,2026-04-30 19:04:47
441,110,27,0.0,0.0,7,2.5,0.95,2026-04-30 19:04:47
441,176,21,0.0,0.0,0,2.5,0.95,2026-04-30 19:04:47
441,84,25,0.0,0.0,0,2.5,0.95,2026-04-30 19:04:47
441,158,51,0.0,0.0,0,2.5,0.95,2026-04-30 19:04:47
441,123,21,0.0,0.0,0,2.5,0.95,2026-04-30 19:04:47
441,156,50,0.0,0.0,0,2.5,0.95,2026-04-30 19:04:47
441,184,52,0.0,0.0,0,2.5,0.95,2026-04-30 19:04:47
441,112,50,0.0,0.0,0,2.5,0.95,2026-04-30 19:04:47
442,137,34,9.0,9.0,1,2.5,0.95,2026-04-30 19:04:47
442,182,1,6.0,10.0,8,2.5,0.95,2026-04-30 19:04:47
442,117,1,4.0,10.0,2,2.5,0.95,2026-04-30 19:04:47
442,173,32,3.0,4.0,3,2.5,0.95,2026-04-30 19:04:47
442,163,6,2.0,2.0,5,2.5,0.95,2026-04-30 19:04:47
442,95,32,1.0,4.0,7,2.5,0.95,2026-04-30 19:04:47
442,102,53,0.0,0.0,9,2.5,0.95,2026-04-30 19:04:47
442,181,54,0.0,0.0,12,2.5,0.95,2026-04-30 19:04:47
442,188,53,0.0,0.0,20,2.5,0.95,2026-04-30 19:04:47
442,112,50,0.0,0.0,26,2.5,0.95,2026-04-30 19:04:47
442,158,51,0.0,0.0,11,2.5,0.95,2026-04-30 19:04:47
442,84,25,0.0,0.0,21,2.5,0.95,2026-04-30 19:04:47
442,176,21,0.0,0.0,23,2.5,0.95,2026-04-30 19:04:47
442,118,4,0.0,0.0,4,2.5,0.95,2026-04-30 19:04:47
442,179,52,0.0,0.0,24,2.5,0.95,2026-04-30 19:04:47
442,185,25,0.0,0.0,22,2.5,0.95,2026-04-30 19:04:47
442,110,27,0.0,0.0,10,2.5,0.95,2026-04-30 19:04:47
442,190,34,0.0,9.0,16,2.5,0.95,2026-04-30 19:04:47
442,123,21,0.0,0.0,18,2.5,0.95,2026-04-30 19:04:47
442,119,51,0.0,0.0,14,2.5,0.95,2026-04-30 19:04:47
442,177,3,0.0,0.0,15,2.5,0.95,2026-04-30 19:04:47
442,172,3,0.0,0.0,17,2.5,0.95,2026-04-30 19:04:47
442,191,50,0.0,0.0,25,2.5,0.95,2026-04-30 19:04:47
442,160,45,0.0,0.0,19,2.5,0.95,2026-04-30 19:04:47
442,105,6,0.0,2.0,6,2.5,0.95,2026-04-30 19:04:47
442,183,27,0.0,0.0,13,2.5,0.95,2026-04-30 19:04:47
443,137,34,9.0,13.0,1,2.5,0.95,2026-04-30 19:04:47
443,173,32,6.0,6.0,5,2.5,0.95,2026-04-30 19:04:47
443,170,34,4.0,13.0,23,2.5,0.95,2026-04-30 19:04:47
443,117,1,3.0,3.0,2,2.5,0.95,2026-04-30 19:04:47
443,172,3,2.0,2.0,19,2.5,0.95,2026-04-30 19:04:47
443,84,25,0.0,0.0,11,2.5,0.95,2026-04-30 19:04:47
443,105,6,0.0,0.0,4,2.5,0.95,2026-04-30 19:04:47
443,177,3,0.0,2.0,21,2.5,0.95,2026-04-30 19:04:47
443,118,4,0.0,0.0,6,2.5,0.95,2026-04-30 19:04:47
443,185,25,0.0,0.0,16,2.5,0.95,2026-04-30 19:04:47
443,175,4,0.0,0.0,9,2.5,0.95,2026-04-30 19:04:47
443,112,50,0.0,0.0,20,2.5,0.95,2026-04-30 19:04:47
443,182,1,0.0,3.0,10,2.5,0.95,2026-04-30 19:04:47
443,95,32,0.0,6.0,3,2.5,0.95,2026-04-30 19:04:47
443,123,21,0.0,0.0,13,2.5,0.95,2026-04-30 19:04:47
443,110,27,0.0,0.0,12,2.5,0.95,2026-04-30 19:04:47
443,188,53,0.0,0.0,17,2.5,0.95,2026-04-30 19:04:47
443,158,51,0.0,0.0,8,2.5,0.95,2026-04-30 19:04:47
443,102,53,0.0,0.0,7,2.5,0.95,2026-04-30 19:04:47
443,119,51,0.0,0.0,25,2.5,0.95,2026-04-30 19:04:47
443,183,27,0.0,0.0,18,2.5,0.95,2026-04-30 19:04:47
443,160,45,0.0,0.0,26,2.5,0.95,2026-04-30 19:04:47
443,163,6,0.0,0.0,15,2.5,0.95,2026-04-30 19:04:47
443,156,50,0.0,0.0,24,2.5,0.95,2026-04-30 19:04:47
443,181,54,0.0,0.0,14,2.5,0.95,2026-04-30 19:04:47
443,176,21,0.0,0.0,22,2.5,0.95,2026-04-30 19:04:47
443,179,52,0.0,0.0,0,2.5,0.95,2026-04-30 19:04:47
444,177,3,9.0,12.0,8,2.5,0.95,2026-04-30 19:04:47
444,163,6,6.0,6.0,4,2.5,0.95,2026-04-30 19:04:47
444,173,32,4.0,5.0,2,2.5,0.95,2026-04-30 19:04:47
444,172,3,3.0,12.0,24,2.5,0.95,2026-04-30 19:04:47
444,160,45,2.0,2.0,18,2.5,0.95,2026-04-30 19:04:47
444,95,32,1.0,5.0,1,2.5,0.95,2026-04-30 19:04:47
444,190,34,0.0,0.0,11,2.5,0.95,2026-04-30 19:04:47
444,181,54,0.0,0.0,13,2.5,0.95,2026-04-30 19:04:47
444,182,1,0.0,0.0,5,2.5,0.95,2026-04-30 19:04:47
444,117,1,0.0,0.0,7,2.5,0.95,2026-04-30 19:04:47
444,123,21,0.0,0.0,20,2.5,0.95,2026-04-30 19:04:47
444,105,6,0.0,6.0,9,2.5,0.95,2026-04-30 19:04:47
444,176,21,0.0,0.0,22,2.5,0.95,2026-04-30 19:04:47
444,102,53,0.0,0.0,6,2.5,0.95,2026-04-30 19:04:47
444,156,50,0.0,0.0,25,2.5,0.95,2026-04-30 19:04:47
444,137,34,0.0,0.0,12,2.5,0.95,2026-04-30 19:04:47
444,175,4,0.0,0.0,10,2.5,0.95,2026-04-30 19:04:47
444,188,53,0.0,0.0,15,2.5,0.95,2026-04-30 19:04:47
444,110,27,0.0,0.0,16,2.5,0.95,2026-04-30 19:04:47
444,179,52,0.0,0.0,23,2.5,0.95,2026-04-30 19:04:47
444,119,51,0.0,0.0,21,2.5,0.95,2026-04-30 19:04:47
444,118,4,0.0,0.0,3,2.5,0.95,2026-04-30 19:04:47
444,185,25,0.0,0.0,17,2.5,0.95,2026-04-30 19:04:47
444,158,51,0.0,0.0,14,2.5,0.95,2026-04-30 19:04:47
444,183,27,0.0,0.0,19,2.5,0.95,2026-04-30 19:04:47
444,84,25,0.0,0.0,0,2.5,0.95,2026-04-30 19:04:47
445,182,1,9.0,9.0,3,2.5,0.95,2026-04-30 19:04:47
445,118,4,6.0,6.0,6,2.5,0.95,2026-04-30 19:04:47
445,102,53,4.0,4.0,7,2.5,0.95,2026-04-30 19:04:47
445,173,32,3.0,3.0,4,2.5,0.95,2026-04-30 19:04:47
445,105,6,2.0,3.0,9,2.5,0.95,2026-04-30 19:04:47
445,163,6,1.0,3.0,13,2.5,0.95,2026-04-30 19:04:47
445,137,34,0.0,0.0,1,2.5,0.95,2026-04-30 19:04:47
445,175,4,0.0,6.0,10,2.5,0.95,2026-04-30 19:04:47
445,160,45,0.0,0.0,21,2.5,0.95,2026-04-30 19:04:47
445,110,27,0.0,0.0,19,2.5,0.95,2026-04-30 19:04:47
445,176,21,0.0,0.0,15,2.5,0.95,2026-04-30 19:04:47
445,119,51,0.0,0.0,17,2.5,0.95,2026-04-30 19:04:47
445,185,25,0.0,0.0,26,2.5,0.95,2026-04-30 19:04:47
445,179,52,0.0,0.0,22,2.5,0.95,2026-04-30 19:04:47
445,183,27,0.0,0.0,20,2.5,0.95,2026-04-30 19:04:47
445,117,1,0.0,9.0,2,2.5,0.95,2026-04-30 19:04:47
445,95,32,0.0,3.0,8,2.5,0.95,2026-04-30 19:04:47
445,123,21,0.0,0.0,12,2.5,0.95,2026-04-30 19:04:47
445,172,3,0.0,0.0,16,2.5,0.95,2026-04-30 19:04:47
445,156,50,0.0,0.0,23,2.5,0.95,2026-04-30 19:04:47
445,170,34,0.0,0.0,14,2.5,0.95,2026-04-30 19:04:47
445,181,54,0.0,0.0,11,2.5,0.95,2026-04-30 19:04:47
445,177,3,0.0,0.0,5,2.5,0.95,2026-04-30 19:04:47
445,140,25,0.0,0.0,25,2.5,0.95,2026-04-30 19:04:47
445,158,51,0.0,0.0,18,2.5,0.95,2026-04-30 19:04:47
445,112,50,0.0,0.0,24,2.5,0.95,2026-04-30 19:04:47
445,189,45,0.0,0.0,27,2.5,0.95,2026-04-30 19:04:47
445,188,53,0.0,4.0,0,2.5,0.95,2026-04-30 19:04:47
446,117,1,9.0,15.0,1,2.5,0.95,2026-04-30 19:04:47
446,182,1,6.0,15.0,7,2.5,0.95,2026-04-30 19:04:47
446,118,4,4.0,6.0,3,2.5,0.95,2026-04-30 19:04:47
446,95,32,3.0,3.0,16,2.5,0.95,2026-04-30 19:04:47
446,175,4,2.0,6.0,4,2.5,0.95,2026-04-30 19:04:47
446,163,6,1.0,1.0,10,2.5,0.95,2026-04-30 19:04:47
446,110,27,0.0,0.0,11,2.5,0.95,2026-04-30 19:04:47
446,183,27,0.0,0.0,17,2.5,0.95,2026-04-30 19:04:47
446,179,52,0.0,0.0,24,2.5,0.95,2026-04-30 19:04:47
446,140,25,0.0,0.0,26,2.5,0.95,2026-04-30 19:04:47
446,181,54,0.0,0.0,13,2.5,0.95,2026-04-30 19:04:47
446,158,51,0.0,0.0,18,2.5,0.95,2026-04-30 19:04:47
446,170,34,0.0,0.0,8,2.5,0.95,2026-04-30 19:04:47
446,137,34,0.0,0.0,5,2.5,0.95,2026-04-30 19:04:47
446,119,51,0.0,0.0,20,2.5,0.95,2026-04-30 19:04:47
446,160,45,0.0,0.0,21,2.5,0.95,2026-04-30 19:04:47
446,189,45,0.0,0.0,23,2.5,0.95,2026-04-30 19:04:47
446,105,6,0.0,1.0,6,2.5,0.95,2026-04-30 19:04:47
446,156,50,0.0,0.0,25,2.5,0.95,2026-04-30 19:04:47
446,177,3,0.0,0.0,19,2.5,0.95,2026-04-30 19:04:47
446,172,3,0.0,0.0,12,2.5,0.95,2026-04-30 19:04:47
446,123,21,0.0,0.0,15,2.5,0.95,2026-04-30 19:04:47
446,173,32,0.0,3.0,2,2.5,0.95,2026-04-30 19:04:47
446,112,50,0.0,0.0,22,2.5,0.95,2026-04-30 19:04:47
446,102,53,0.0,0.0,9,2.5,0.95,2026-04-30 19:04:47
446,176,21,0.0,0.0,14,2.5,0.95,2026-04-30 19:04:47
446,191,25,0.0,0.0,0,2.5,0.95,2026-04-30 19:04:47
447,182,1,9.0,9.0,4,2.5,0.95,2026-04-30 19:04:47
447,137,34,6.0,9.0,1,2.5,0.95,2026-04-30 19:04:47
447,105,6,4.0,4.0,12,2.5,0.95,2026-04-30 19:04:47
447,170,34,3.0,9.0,7,2.5,0.95,2026-04-30 19:04:47
447,123,21,2.0,3.0,17,2.5,0.95,2026-04-30 19:04:47
447,176,21,1.0,3.0,19,2.5,0.95,2026-04-30 19:04:47
447,163,6,0.0,4.0,15,2.5,0.95,2026-04-30 19:04:47
447,183,27,0.0,0.0,21,2.5,0.95,2026-04-30 19:04:47
447,156,50,0.0,0.0,24,2.5,0.95,2026-04-30 19:04:47
447,119,51,0.0,0.0,13,2.5,0.95,2026-04-30 19:04:47
447,112,50,0.0,0.0,25,2.5,0.95,2026-04-30 19:04:47
447,77,54,0.0,0.0,20,2.5,0.95,2026-04-30 19:04:47
447,175,4,0.0,0.0,5,2.5,0.95,2026-04-30 19:04:47
447,102,53,0.0,0.0,10,2.5,0.95,2026-04-30 19:04:47
447,95,32,0.0,0.0,8,2.5,0.95,2026-04-30 19:04:47
447,117,1,0.0,9.0,2,2.5,0.95,2026-04-30 19:04:47
447,173,32,0.0,0.0,3,2.5,0.95,2026-04-30 19:04:47
447,179,52,0.0,0.0,26,2.5,0.95,2026-04-30 19:04:47
447,158,51,0.0,0.0,16,2.5,0.95,2026-04-30 19:04:47
447,118,4,0.0,0.0,6,2.5,0.95,2026-04-30 19:04:47
447,110,27,0.0,0.0,18,2.5,0.95,2026-04-30 19:04:47
447,177,3,0.0,0.0,9,2.5,0.95,2026-04-30 19:04:47
447,172,3,0.0,0.0,11,2.5,0.95,2026-04-30 19:04:47
447,189,45,0.0,0.0,22,2.5,0.95,2026-04-30 19:04:47
447,160,45,0.0,0.0,23,2.5,0.95,2026-04-30 19:04:47
447,185,25,0.0,0.0,0,2.5,0.95,2026-04-30 19:04:47
447,140,25,0.0,0.0,0,2.5,0.95,2026-04-30 19:04:47
448,117,1,9.0,15.0,1,2.5,0.95,2026-04-30 19:04:47
448,182,1,6.0,15.0,6,2.5,0.95,2026-04-30 19:04:47
448,95,32,4.0,7.0,12,2.5,0.95,2026-04-30 19:04:47
448,173,32,3.0,7.0,3,2.5,0.95,2026-04-30 19:04:47
448,170,34,2.0,2.0,10,2.5,0.95,2026-04-30 19:04:47
448,175,4,1.0,1.0,5,2.5,0.95,2026-04-30 19:04:47
448,183,27,0.0,0.0,20,2.5,0.95,2026-04-30 19:04:47
448,177,3,0.0,0.0,7,2.5,0.95,2026-04-30 19:04:47
448,156,50,0.0,0.0,22,2.5,0.95,2026-04-30 19:04:47
448,112,50,0.0,0.0,26,2.5,0.95,2026-04-30 19:04:47
448,163,6,0.0,0.0,15,2.5,0.95,2026-04-30 19:04:47
448,189,45,0.0,0.0,23,2.5,0.95,2026-04-30 19:04:47
448,158,51,0.0,0.0,17,2.5,0.95,2026-04-30 19:04:47
448,185,25,0.0,0.0,26,2.5,0.95,2026-04-30 19:04:47
448,140,25,0.0,0.0,25,2.5,0.95,2026-04-30 19:04:47
448,123,21,0.0,0.0,11,2.5,0.95,2026-04-30 19:04:47
448,179,52,0.0,0.0,27,2.5,0.95,2026-04-30 19:04:47
448,119,51,0.0,0.0,11,2.5,0.95,2026-04-30 19:04:47
448,110,27,0.0,0.0,14,2.5,0.95,2026-04-30 19:04:47
448,172,3,0.0,0.0,8,2.5,0.95,2026-04-30 19:04:47
448,118,4,0.0,1.0,4,2.5,0.95,2026-04-30 19:04:47
448,181,54,0.0,0.0,16,2.5,0.95,2026-04-30 19:04:47
448,102,53,0.0,0.0,13,2.5,0.95,2026-04-30 19:04:47
448,176,21,0.0,0.0,19,2.5,0.95,2026-04-30 19:04:47
448,137,34,0.0,2.0,2,2.5,0.95,2026-04-30 19:04:47
448,160,45,0.0,0.0,21,2.5,0.95,2026-04-30 19:04:47
448,105,6,0.0,0.0,9,2.5,0.95,2026-04-30 19:04:47
449,182,1,9.0,9.0,4,2.5,0.95,2026-04-30 19:04:47
449,105,6,6.0,6.0,11,2.5,0.95,2026-04-30 19:04:47
449,119,51,4.0,4.0,9,2.5,0.95,2026-04-30 19:04:47
449,140,53,3.0,3.0,17,2.5,0.95,2026-04-30 19:04:47
449,189,45,0.0,0.0,24,2.5,0.95,2026-04-30 19:04:47
449,77,54,0.0,0.0,20,2.5,0.95,2026-04-30 19:04:47
449,160,45,0.0,0.0,22,2.5,0.95,2026-04-30 19:04:47
449,179,52,0.0,0.0,25,2.5,0.95,2026-04-30 19:04:47
449,158,51,0.0,4.0,10,2.5,0.95,2026-04-30 19:04:47
449,123,21,0.0,0.0,19,2.5,0.95,2026-04-30 19:04:47
449,175,4,0.0,0.0,8,2.5,0.95,2026-04-30 19:04:47
449,170,34,0.0,0.0,5,2.5,0.95,2026-04-30 19:04:47
449,176,21,0.0,0.0,15,2.5,0.95,2026-04-30 19:04:47
449,118,4,0.0,0.0,12,2.5,0.95,2026-04-30 19:04:47
449,156,50,0.0,0.0,26,2.5,0.95,2026-04-30 19:04:47
449,137,34,0.0,0.0,1,2.5,0.95,2026-04-30 19:04:47
449,173,32,0.0,0.0,3,2.5,0.95,2026-04-30 19:04:47
449,95,32,0.0,0.0,7,2.5,0.95,2026-04-30 19:04:47
449,172,3,0.0,0.0,13,2.5,0.95,2026-04-30 19:04:47
449,177,3,0.0,0.0,6,2.5,0.95,2026-04-30 19:04:47
449,110,27,0.0,0.0,16,2.5,0.95,2026-04-30 19:04:47
449,183,27,0.0,0.0,18,2.5,0.95,2026-04-30 19:04:47
449,112,50,0.0,0.0,23,2.5,0.95,2026-04-30 19:04:47
449,163,6,0.0,6.0,14,2.5,0.95,2026-04-30 19:04:47
449,117,1,0.0,9.0,2,2.5,0.95,2026-04-30 19:04:47
449,181,54,0.0,0.0,21,2.5,0.95,2026-04-30 19:04:47
449,94,53,0.0,3.0,0,2.5,0.95,2026-04-30 19:04:47
450,117,1,9.0,12.0,2,2.5,0.95,2026-04-30 19:04:47
450,105,6,6.0,8.0,5,2.5,0.95,2026-04-30 19:04:47
450,137,34,4.0,4.0,1,2.5,0.95,2026-04-30 19:04:47
450,182,1,3.0,12.0,15,2.5,0.95,2026-04-30 19:04:47
450,163,6,2.0,8.0,6,2.5,0.95,2026-04-30 19:04:47
450,119,51,1.0,1.0,9,2.5,0.95,2026-04-30 19:04:47
450,110,27,0.0,0.0,17,2.5,0.95,2026-04-30 19:04:47
450,184,52,0.0,0.0,24,2.5,0.95,2026-04-30 19:04:47
450,123,21,0.0,0.0,11,2.5,0.95,2026-04-30 19:04:47
450,183,27,0.0,0.0,19,2.5,0.95,2026-04-30 19:04:47
450,118,4,0.0,0.0,7,2.5,0.95,2026-04-30 19:04:47
450,189,45,0.0,0.0,22,2.5,0.95,2026-04-30 19:04:47
450,170,34,0.0,4.0,10,2.5,0.95,2026-04-30 19:04:47
450,95,32,0.0,0.0,8,2.5,0.95,2026-04-30 19:04:47
450,175,4,0.0,0.0,3,2.5,0.95,2026-04-30 19:04:47
450,158,51,0.0,1.0,13,2.5,0.95,2026-04-30 19:04:47
450,112,50,0.0,0.0,25,2.5,0.95,2026-04-30 19:04:47
450,156,50,0.0,0.0,21,2.5,0.95,2026-04-30 19:04:47
450,172,3,0.0,0.0,14,2.5,0.95,2026-04-30 19:04:47
450,173,32,0.0,0.0,23,2.5,0.95,2026-04-30 19:04:47
450,140,53,0.0,0.0,26,2.5,0.95,2026-04-30 19:04:47
450,177,3,0.0,0.0,4,2.5,0.95,2026-04-30 19:04:47
450,102,53,0.0,0.0,12,2.5,0.95,2026-04-30 19:04:47
450,176,21,0.0,0.0,16,2.5,0.95,2026-04-30 19:04:47
450,77,54,0.0,0.0,18,2.5,0.95,2026-04-30 19:04:47
450,160,45,0.0,0.0,20,2.5,0.95,2026-04-30 19:04:47
451,117,1,9.0,15.0,2,2.5,0.95,2026-04-30 19:04:47
451,182,1,6.0,15.0,11,2.5,0.95,2026-04-30 19:04:47
451,102,53,4.0,4.0,3,2.5,0.95,2026-04-30 19:04:47
451,105,6,3.0,3.0,8,2.5,0.95,2026-04-30 19:04:47
451,173,32,2.0,2.0,5,2.5,0.95,2026-04-30 19:04:47
451,137,34,1.0,1.0,1,2.5,0.95,2026-04-30 19:04:47
451,175,4,0.0,0.0,7,2.5,0.95,2026-04-30 19:04:47
451,119,51,0.0,0.0,12,2.5,0.95,2026-04-30 19:04:47
451,163,6,0.0,3.0,17,2.5,0.95,2026-04-30 19:04:47
451,181,34,0.0,1.0,19,2.5,0.95,2026-04-30 19:04:47
451,140,53,0.0,4.0,10,2.5,0.95,2026-04-30 19:04:47
451,110,27,0.0,0.0,20,2.5,0.95,2026-04-30 19:04:47
451,77,54,0.0,0.0,23,2.5,0.95,2026-04-30 19:04:47
451,172,3,0.0,0.0,15,2.5,0.95,2026-04-30 19:04:47
451,184,52,0.0,0.0,25,2.5,0.95,2026-04-30 19:04:47
451,189,45,0.0,0.0,24,2.5,0.95,2026-04-30 19:04:47
451,158,51,0.0,0.0,14,2.5,0.95,2026-04-30 19:04:47
451,160,45,0.0,0.0,22,2.5,0.95,2026-04-30 19:04:47
451,95,32,0.0,2.0,6,2.5,0.95,2026-04-30 19:04:47
451,118,4,0.0,0.0,9,2.5,0.95,2026-04-30 19:04:47
451,166,4,0.0,0.0,13,2.5,0.95,2026-04-30 19:04:47
451,177,3,0.0,0.0,4,2.5,0.95,2026-04-30 19:04:47
451,183,27,0.0,0.0,21,2.5,0.95,2026-04-30 19:04:47
451,123,21,0.0,0.0,18,2.5,0.95,2026-04-30 19:04:47
451,156,50,0.0,0.0,26,2.5,0.95,2026-04-30 19:04:47
451,176,21,0.0,0.0,16,2.5,0.95,2026-04-30 19:04:47
451,112,50,0.0,0.0,27,2.5,0.95,2026-04-30 19:04:47
452,137,34,9.0,9.0,4,2.5,0.95,2026-04-30 19:04:47
452,182,1,4.0,4.0,9,2.5,0.95,2026-04-30 19:04:47
452,172,3,3.0,3.0,18,2.5,0.95,2026-04-30 19:04:47
452,175,6,2.0,2.0,3,2.5,0.95,2026-04-30 19:04:47
452,176,21,1.0,1.0,20,2.5,0.95,2026-04-30 19:04:47
452,117,4,0.0,0.0,2,2.5,0.95,2026-04-30 19:04:47
452,118,53,0.0,0.0,5,2.5,0.95,2026-04-30 19:04:47
452,192,21,0.0,1.0,23,2.5,0.95,2026-04-30 19:04:47
452,163,6,0.0,2.0,6,2.5,0.95,2026-04-30 19:04:47
452,193,25,0.0,0.0,21,2.5,0.95,2026-04-30 19:04:47
452,95,32,0.0,0.0,22,2.5,0.95,2026-04-30 19:04:47
452,188,55,0.0,0.0,19,2.5,0.95,2026-04-30 19:04:47
452,194,50,0.0,0.0,26,2.5,0.95,2026-04-30 19:04:47
452,181,54,0.0,0.0,25,2.5,0.95,2026-04-30 19:04:47
452,177,3,0.0,3.0,1,2.5,0.95,2026-04-30 19:04:47
452,173,32,0.0,0.0,13,2.5,0.95,2026-04-30 19:04:47
452,195,55,0.0,0.0,14,2.5,0.95,2026-04-30 19:04:47
452,158,4,0.0,0.0,8,2.5,0.95,2026-04-30 19:04:47
452,187,1,0.0,4.0,16,2.5,0.95,2026-04-30 19:04:47
452,196,27,0.0,0.0,17,2.5,0.95,2026-04-30 19:04:47
452,184,51,0.0,0.0,10,2.5,0.95,2026-04-30 19:04:47
452,197,27,0.0,0.0,12,2.5,0.95,2026-04-30 19:04:47
452,119,34,0.0,9.0,7,2.5,0.95,2026-04-30 19:04:47
452,190,45,0.0,0.0,24,2.5,0.95,2026-04-30 19:04:47
452,152,53,0.0,0.0,15,2.5,0.95,2026-04-30 19:04:47
452,105,25,0.0,0.0,11,2.5,0.95,2026-04-30 19:04:47
452,110,51,0.0,0.0,0,2.5,0.95,2026-04-30 19:04:47
452,160,45,0.0,0.0,0,2.5,0.95,2026-04-30 19:04:47
453,187,1,9.0,15.0,22,2.5,0.95,2026-04-30 19:04:47
453,182,1,6.0,15.0,23,2.5,0.95,2026-04-30 19:04:47
453,163,6,4.0,4.0,2,2.5,0.95,2026-04-30 19:04:47
453,172,3,3.0,3.0,4,2.5,0.95,2026-04-30 19:04:47
453,176,21,2.0,2.0,16,2.5,0.95,2026-04-30 19:04:47
453,188,55,1.0,1.0,17,2.5,0.95,2026-04-30 19:04:47
453,196,27,0.0,0.0,26,2.5,0.95,2026-04-30 19:04:47
453,193,25,0.0,0.0,9,2.5,0.95,2026-04-30 19:04:47
453,105,25,0.0,0.0,7,2.5,0.95,2026-04-30 19:04:47
453,119,34,0.0,0.0,11,2.5,0.95,2026-04-30 19:04:47
